x,y
187766.49386224226,6047825.520951261
186125.7292392316,6049026.401127184
184484.96461622094,6050227.281303107
182844.1999932103,6051428.161479029
181203.43537019964,6052629.041654952
179562.67074718897,6053829.921830875
177921.90612417832,6055030.802006797
176281.14150116767,6056231.68218272
174640.37687815703,6057432.562358643
216948.56900302033,6029171.8254386615
215307.80438000968,6030372.7056145845
213667.03975699903,6031573.585790507
212026.27513398838,6032774.46596643
210385.5105109777,6033975.346142353
208744.74588796706,6035176.226318275
207103.9812649564,6036377.106494198
205463.21664194576,6037577.986670121
203822.45201893512,6038778.866846043
202181.68739592444,6039979.747021966
200540.9227729138,6041180.627197889
198900.15814990315,6042381.507373811
197259.3935268925,6043582.387549734
195618.62890388182,6044783.267725657
193977.86428087117,6045984.147901579
192337.09965786053,6047185.028077502
190696.33503484988,6048385.908253425
189055.57041183923,6049586.788429347
187414.80578882855,6050787.66860527
185774.0411658179,6051988.548781193
184133.27654280726,6053189.428957115
182492.5119197966,6054390.309133038
180851.74729678594,6055591.189308961
179210.9826737753,6056792.069484883
177570.21805076464,6057992.949660806
175929.453427754,6059193.829836729
218237.64555261726,6030933.0929167485
216596.88092960662,6032133.9730926715
214956.11630659597,6033334.853268594
213315.35168358532,6034535.733444517
211674.58706057467,6035736.61362044
210033.822437564,6036937.493796362
208393.05781455335,6038138.373972285
206752.2931915427,6039339.254148208
205111.52856853206,6040540.13432413
203470.76394552138,6041741.014500053
201829.99932251073,6042941.894675976
200189.23469950008,6044142.774851898
198548.47007648944,6045343.655027821
196907.7054534788,6046544.535203744
195266.9408304681,6047745.415379666
193626.17620745747,6048946.295555589
191985.41158444682,6050147.175731512
190344.64696143617,6051348.055907434
188703.8823384255,6052548.936083357
187063.11771541485,6053749.81625928
185422.3530924042,6054950.696435202
183781.58846939355,6056151.576611125
182140.82384638287,6057352.456787048
180500.05922337223,6058553.33696297
178859.29460036158,6059754.217138893
219526.7221022142,6032694.360394835
217885.95747920356,6033895.240570758
216245.1928561929,6035096.12074668
214604.42823318226,6036297.000922603
212963.66361017158,6037497.881098526
211322.89898716094,6038698.761274448
209682.1343641503,6039899.641450371
208041.36974113964,6041100.521626294
206400.605118129,6042301.401802216
204759.84049511832,6043502.281978139
203119.07587210767,6044703.162154062
201478.31124909702,6045904.042329984
199837.54662608638,6047104.922505907
198196.7820030757,6048305.80268183
196556.01738006505,6049506.682857752
194915.2527570544,6050707.563033675
193274.48813404376,6051908.443209598
191633.7235110331,6053109.32338552
189992.95888802243,6054310.203561443
188352.19426501179,6055511.083737366
186711.42964200114,6056711.963913288
185070.6650189905,6057912.844089211
183429.9003959798,6059113.724265134
181789.13577296917,6060314.604441056
180148.37114995852,6061515.484616979
220815.79865181114,6034455.627872921
219175.0340288005,6035656.508048844
217534.26940578985,6036857.388224766
215893.5047827792,6038058.268400689
214252.74015976855,6039259.148576612
212611.97553675788,6040460.028752534
210971.21091374723,6041660.908928457
209330.44629073658,6042861.78910438
207689.68166772593,6044062.669280302
206048.91704471526,6045263.549456225
204408.1524217046,6046464.429632148
202767.38779869396,6047665.30980807
201126.62317568331,6048866.189983993
199485.85855267267,6050067.070159916
197845.093929662,6051267.950335838
196204.32930665134,6052468.830511761
194563.5646836407,6053669.710687684
192922.80006063005,6054870.590863606
191282.03543761937,6056071.471039529
189641.27081460872,6057272.351215452
188000.50619159808,6058473.231391374
186359.74156858743,6059674.111567297
184718.97694557675,6060874.99174322
183078.2123225661,6062075.871919142
222104.87520140808,6036216.895351008
220464.11057839743,6037417.775526931
218823.3459553868,6038618.655702853
217182.58133237614,6039819.535878776
215541.81670936546,6041020.416054699
213901.05208635482,6042221.296230621
212260.28746334417,6043422.176406544
210619.52284033352,6044623.056582467
208978.75821732287,6045823.936758389
207337.9935943122,6047024.816934312
205697.22897130155,6048225.697110235
204056.4643482909,6049426.577286157
202415.69972528025,6050627.45746208
200774.93510226958,6051828.337638003
199134.17047925893,6053029.217813925
197493.40585624828,6054230.097989848
195852.64123323763,6055430.978165771
194211.876610227,6056631.858341693
192571.1119872163,6057832.738517616
190930.34736420566,6059033.618693539
189289.58274119502,6060234.498869461
187648.81811818437,6061435.379045384
186008.0534951737,6062636.259221307
184367.28887216304,6063837.139397229
223393.95175100502,6037978.162829094
221753.18712799437,6039179.043005017
220112.42250498373,6040379.923180939
218471.65788197308,6041580.803356862
216830.89325896243,6042781.683532785
215190.12863595175,6043982.563708707
213549.3640129411,6045183.44388463
211908.59938993046,6046384.324060553
210267.8347669198,6047585.204236475
208627.07014390914,6048786.084412398
206986.3055208985,6049986.964588321
205345.54089788784,6051187.844764243
203704.7762748772,6052388.724940166
202064.01165186655,6053589.605116089
200423.24702885587,6054790.485292011
198782.48240584522,6055991.365467934
197141.71778283457,6057192.245643857
195500.95315982393,6058393.125819779
193860.18853681325,6059594.005995702
192219.4239138026,6060794.886171625
190578.65929079195,6061995.766347547
188937.8946677813,6063196.64652347
187297.13004477063,6064397.526699393
224683.02830060196,6039739.43030718
223042.2636775913,6040940.310483103
221401.49905458066,6042141.190659025
219760.73443157002,6043342.070834948
218119.96980855934,6044542.951010871
216479.2051855487,6045743.831186793
214838.44056253805,6046944.711362716
213197.6759395274,6048145.591538639
211556.91131651675,6049346.471714561
209916.14669350607,6050547.351890484
208275.38207049543,6051748.232066407
206634.61744748478,6052949.112242329
204993.85282447413,6054149.992418252
203353.08820146346,6055350.872594175
201712.3235784528,6056551.752770097
200071.55895544216,6057752.63294602
198430.7943324315,6058953.513121943
196790.02970942087,6060154.393297865
195149.2650864102,6061355.273473788
193508.50046339954,6062556.153649711
191867.7358403889,6063757.033825633
190226.97121737825,6064957.914001556
188586.20659436757,6066158.794177479
227612.86947320958,6040299.817609344
225972.1048501989,6041500.697785267
224331.34022718825,6042701.57796119
222690.5756041776,6043902.458137112
221049.81098116696,6045103.338313035
219409.0463581563,6046304.218488958
217768.28173514563,6047505.09866488
216127.51711213498,6048705.978840803
214486.75248912434,6049906.859016726
212845.9878661137,6051107.739192648
211205.223243103,6052308.619368571
209564.45862009237,6053509.499544494
207923.69399708172,6054710.379720416
206282.92937407107,6055911.259896339
204642.16475106042,6057112.140072262
203001.40012804975,6058313.020248184
201360.6355050391,6059513.900424107
199719.87088202845,6060714.78060003
198079.1062590178,6061915.660775952
196438.34163600713,6063116.540951875
194797.57701299648,6064317.421127798
193156.81238998583,6065518.30130372
191516.04776697519,6066719.181479643
228901.9460228065,6042061.08508743
227261.18139979584,6043261.965263353
225620.4167767852,6044462.845439276
223979.65215377454,6045663.725615198
222338.8875307639,6046864.605791121
220698.12290775322,6048065.485967044
219057.35828474257,6049266.366142966
217416.59366173192,6050467.246318889
215775.82903872128,6051668.126494812
214135.06441571063,6052869.006670734
212494.29979269995,6054069.886846657
210853.5351696893,6055270.76702258
209212.77054667866,6056471.647198502
207572.005923668,6057672.527374425
205931.24130065733,6058873.407550348
204290.4766776467,6060074.28772627
202649.71205463604,6061275.167902193
201008.9474316254,6062476.048078116
199368.18280861474,6063676.928254038
197727.41818560407,6064877.808429961
196086.65356259342,6066078.688605884
194445.88893958277,6067279.568781806
192805.12431657212,6068480.448957729
230191.02257240345,6043822.352565516
228550.25794939278,6045023.232741439
226909.49332638213,6046224.112917362
225268.72870337148,6047424.993093284
223627.96408036083,6048625.873269207
221987.1994573502,6049826.75344513
220346.4348343395,6051027.633621052
218705.67021132886,6052228.513796975
217064.90558831822,6053429.393972898
215424.14096530757,6054630.27414882
213783.3763422969,6055831.154324743
212142.61171928624,6057032.034500666
210501.8470962756,6058232.914676588
208861.08247326495,6059433.794852511
207220.3178502543,6060634.675028434
205579.55322724362,6061835.555204356
203938.78860423298,6063036.435380279
202298.02398122233,6064237.315556202
200657.25935821168,6065438.195732124
199016.494735201,6066639.075908047
197375.73011219036,6067839.95608397
195734.9654891797,6069040.836259892
231480.0991220004,6045583.620043603
229839.33449898972,6046784.500219526
228198.56987597907,6047985.380395449
226557.80525296842,6049186.260571371
224917.04062995777,6050387.140747294
223276.2760069471,6051588.020923217
221635.51138393645,6052788.901099139
219994.7467609258,6053989.781275062
218353.98213791515,6055190.661450985
216713.2175149045,6056391.541626907
215072.45289189383,6057592.42180283
213431.68826888318,6058793.301978753
211790.92364587254,6059994.182154675
210150.1590228619,6061195.062330598
208509.3943998512,6062395.942506521
206868.62977684056,6063596.822682443
205227.86515382992,6064797.702858366
203587.10053081927,6065998.583034289
201946.33590780862,6067199.463210211
200305.57128479794,6068400.343386134
198664.8066617873,6069601.223562057
197024.04203877665,6070802.103737979
232769.17567159733,6047344.887521689
231128.41104858665,6048545.767697612
229487.646425576,6049746.647873535
227846.88180256536,6050947.528049457
226206.1171795547,6052148.40822538
224565.35255654407,6053349.288401303
222924.5879335334,6054550.168577225
221283.82331052274,6055751.048753148
219643.0586875121,6056951.928929071
218002.29406450145,6058152.809104993
216361.52944149077,6059353.689280916
214720.76481848012,6060554.569456839
213080.00019546947,6061755.449632761
211439.23557245883,6062956.329808684
209798.47094944818,6064157.209984607
208157.7063264375,6065358.090160529
206516.94170342686,6066558.970336452
204876.1770804162,6067759.850512375
203235.41245740556,6068960.730688297
201594.64783439488,6070161.61086422
199953.88321138424,6071362.491040143
234058.25222119427,6049106.154999776
232417.4875981836,6050307.035175699
230776.72297517295,6051507.915351622
229135.9583521623,6052708.795527544
227495.19372915165,6053909.675703467
225854.42910614097,6055110.55587939
224213.66448313033,6056311.436055312
222572.89986011968,6057512.316231235
220932.13523710903,6058713.196407158
219291.37061409838,6059914.07658308
217650.6059910877,6061114.956759003
216009.84136807706,6062315.836934926
214369.0767450664,6063516.717110848
212728.31212205577,6064717.597286771
211087.5474990451,6065918.477462694
209446.78287603444,6067119.357638616
207806.0182530238,6068320.237814539
206165.25363001315,6069521.117990462
204524.4890070025,6070721.998166384
202883.72438399182,6071922.878342307
201242.95976098118,6073123.75851823
235347.3287707912,6050867.422477862
233706.56414778053,6052068.302653785
232065.7995247699,6053269.182829708
230425.03490175924,6054470.06300563
228784.2702787486,6055670.943181553
227143.50565573794,6056871.823357476
225502.74103272727,6058072.703533398
223861.97640971662,6059273.583709321
222221.21178670597,6060474.463885244
220580.44716369532,6061675.344061166
218939.68254068465,6062876.224237089
217298.917917674,6064077.104413012
215658.15329466335,6065277.984588934
214017.3886716527,6066478.864764857
212376.62404864206,6067679.74494078
210735.85942563138,6068880.625116702
209095.09480262073,6070081.505292625
207454.3301796101,6071282.385468548
205813.56555659944,6072483.26564447
204172.80093358876,6073684.145820393
236636.40532038815,6052628.689955948
234995.64069737747,6053829.570131871
233354.87607436682,6055030.450307794
231714.11145135618,6056231.330483716
230073.34682834553,6057432.210659639
228432.58220533485,6058633.090835562
226791.8175823242,6059833.971011484
225151.05295931356,6061034.851187407
223510.2883363029,6062235.73136333
221869.52371329226,6063436.611539252
220228.7590902816,6064637.491715175
218587.99446727094,6065838.371891098
216947.2298442603,6067039.25206702
215306.46522124964,6068240.132242943
213665.70059823897,6069441.012418866
212024.93597522832,6070641.892594788
210384.17135221767,6071842.772770711
208743.40672920702,6073043.652946634
207102.64210619638,6074244.533122556
205461.8774831857,6075445.413298479
237925.4818699851,6054389.957434035
236284.7172469744,6055590.837609958
234643.95262396376,6056791.717785881
233003.18800095312,6057992.597961803
231362.42337794247,6059193.478137726
229721.65875493182,6060394.358313649
228080.89413192114,6061595.238489571
226440.1295089105,6062796.118665494
224799.36488589985,6063996.998841417
223158.6002628892,6065197.879017339
221517.83563987853,6066398.759193262
219877.07101686788,6067599.639369185
218236.30639385723,6068800.519545107
216595.54177084658,6070001.39972103
214954.77714783594,6071202.279896953
213314.01252482526,6072403.160072875
211673.2479018146,6073604.040248798
210032.48327880396,6074804.920424721
208391.71865579332,6076005.800600643
239214.55841958203,6056151.224912121
237573.79379657135,6057352.105088044
235933.0291735607,6058552.985263967
234292.26455055005,6059753.865439889
232651.4999275394,6060954.745615812
231010.73530452873,6062155.625791735
229369.97068151808,6063356.505967657
227729.20605850744,6064557.38614358
226088.4414354968,6065758.266319503
224447.67681248614,6066959.146495425
222806.91218947546,6068160.026671348
221166.14756646482,6069360.906847271
219525.38294345417,6070561.787023193
217884.61832044352,6071762.667199116
216243.85369743285,6072963.547375039
214603.0890744222,6074164.427550961
212962.32445141155,6075365.307726884
211321.5598284009,6076566.187902807
209680.79520539026,6077767.068078729
240503.63496917897,6057912.492390207
238862.8703461683,6059113.37256613
237222.10572315764,6060314.252742053
235581.341100147,6061515.132917975
233940.57647713635,6062716.013093898
232299.8118541257,6063916.893269821
230659.04723111502,6065117.773445743
229018.28260810437,6066318.653621666
227377.51798509373,6067519.533797589
225736.75336208308,6068720.413973511
224095.9887390724,6069921.294149434
222455.22411606176,6071122.174325357
220814.4594930511,6072323.054501279
219173.69487004046,6073523.934677202
217532.9302470298,6074724.814853125
215892.16562401914,6075925.695029047
214251.4010010085,6077126.57520497
212610.63637799784,6078327.455380893
241792.7115187759,6059673.759868294
240151.94689576523,6060874.640044217
238511.18227275458,6062075.52022014
236870.41764974393,6063276.400396062
235229.6530267333,6064477.280571985
233588.8884037226,6065678.160747908
231948.12378071196,6066879.04092383
230307.3591577013,6068079.921099753
228666.59453469067,6069280.801275676
227025.82991168002,6070481.681451598
225385.06528866934,6071682.561627521
223744.3006656587,6072883.441803444
222103.53604264805,6074084.321979366
220462.7714196374,6075285.202155289
218822.00679662672,6076486.082331212
217181.24217361608,6077686.962507134
215540.47755060543,6078887.842683057
213899.71292759478,6080088.72285898
241441.0234453622,6062635.907522303
239800.25882235155,6063836.787698226
238159.4941993409,6065037.667874148
236518.72957633025,6066238.548050071
234877.96495331958,6067439.428225994
233237.20033030893,6068640.308401916
231596.43570729828,6069841.188577839
229955.67108428763,6071042.068753762
228314.906461277,6072242.948929684
226674.1418382663,6073443.829105607
225033.37721525566,6074644.70928153
223392.61259224502,6075845.589457452
221751.84796923437,6077046.469633375
220111.0833462237,6078247.349809298
218470.31872321304,6079448.22998522
216829.5541002024,6080649.110161143
241089.3353719485,6065598.055176312
239448.57074893784,6066798.935352234
237807.8061259272,6067999.815528157
236167.04150291655,6069200.69570408
234526.27687990587,6070401.575880002
232885.51225689522,6071602.456055925
231244.74763388457,6072803.336231848
229603.98301087393,6074004.21640777
227963.21838786325,6075205.096583693
226322.4537648526,6076405.976759616
224681.68914184195,6077606.856935538
223040.9245188313,6078807.737111461
221400.15989582066,6080008.617287384
219759.39527280998,6081209.497463306
218118.63064979934,6082410.377639229
242378.41192154543,6067359.322654399
240737.64729853478,6068560.202830321
239096.88267552413,6069761.083006244
237456.11805251346,6070961.963182167
235815.3534295028,6072162.843358089
234174.58880649216,6073363.723534012
232533.8241834815,6074564.603709935
230893.05956047087,6075765.483885857
229252.2949374602,6076966.36406178
227611.53031444954,6078167.244237703
225970.7656914389,6079368.124413625
224330.00106842825,6080569.004589548
222689.23644541757,6081769.884765471
221048.47182240692,6082970.764941393
242026.72384813172,6070321.470308407
240385.95922512107,6071522.35048433
238745.19460211042,6072723.230660253
237104.42997909975,6073924.110836175
235463.6653560891,6075124.991012098
233822.90073307845,6076325.871188021
232182.1361100678,6077526.751363943
230541.37148705713,6078727.631539866
228900.60686404648,6079928.511715789
227259.84224103583,6081129.391891711
225619.07761802519,6082330.272067634
223978.31299501454,6083531.152243557
222337.54837200386,6084732.032419479
241675.035774718,6073283.617962417
240034.27115170733,6074484.49813834
238393.5065286967,6075685.378314262
236752.74190568604,6076886.258490185
235111.9772826754,6078087.138666108
233471.21265966474,6079288.01884203
231830.44803665407,6080488.899017953
230189.68341364342,6081689.779193876
228548.91879063277,6082890.659369798
226908.15416762212,6084091.539545721
225267.38954461145,6085292.419721644
241323.3477013043,6076245.765616426
239682.58307829362,6077446.645792348
238041.81845528298,6078647.525968271
236401.05383227233,6079848.406144194
234760.28920926168,6081049.286320116
233119.524586251,6082250.166496039
231478.75996324036,6083451.046671962
229837.9953402297,6084651.926847884
228197.23071721906,6085852.807023807
226556.46609420842,6087053.68719973
242612.4242509012,6078007.033094512
240971.65962789056,6079207.913270434
239330.89500487992,6080408.793446357
237690.13038186927,6081609.67362228
236049.36575885862,6082810.553798202
234408.60113584794,6084011.433974125
232767.8365128373,6085212.314150048
231127.07188982665,6086413.1943259705
229486.307266816,6087614.0745018935
242260.7361774875,6080969.180748521
240619.97155447686,6082170.060924444
238979.2069314662,6083370.941100367
237338.44230845556,6084571.821276289
235697.67768544488,6085772.701452212
234056.91306243424,6086973.581628135
232416.1484394236,6088174.4618040575
230775.38381641294,6089375.3419799805
241909.0481040738,6083931.32840253
240268.28348106315,6085132.208578453
238627.5188580525,6086333.088754375
236986.75423504182,6087533.968930298
235345.98961203118,6088734.849106221
233705.22498902053,6089935.7292821435
241557.3600306601,6086893.476056539
239916.59540764944,6088094.3562324615
238275.83078463876,6089295.2364083845
236635.0661616281,6090496.1165843075
241205.67195724638,6089855.6237105485
239564.9073342357,6091056.5038864715
237924.14271122505,6092257.3840623945
242494.74850684332,6091616.891188635
240853.98388383264,6092817.771364558
321621.70018840436,6039341.171760235
322563.7934207338,6040072.858064541
321692.8622813787,6040149.52874798
320821.9311420236,6040226.199431418
323505.8866530634,6040804.544368846
322634.95551370824,6040881.215052285
321764.0243743531,6040957.885735724
320893.093234998,6041034.556419163
320022.1620956428,6041111.227102603
324447.97988539294,6041536.230673151
323577.0487460378,6041612.90135659
322706.11760668264,6041689.572040029
321835.1864673275,6041766.242723468
320964.2553279724,6041842.913406907
320093.32418861723,6041919.5840903465
319222.3930492621,6041996.254773785
343728.011923397,5986441.7001643935
343205.99551543646,5986441.7001643935
342683.97910747584,5986441.7001643935
343728.01192339713,5986789.700164402
343205.9955154366,5986789.700164402
342683.97910747596,5986789.700164402
342535.12139926554,5988023.510446456
342535.1210691574,5988401.51110684
343102.07145066006,5988023.510941574
343102.0711205519,5988401.511601958
343669.0215020546,5988023.5114366915
343669.0211719464,5988401.512097076
419940.44024067116,6040659.601488487
419200.0068557729,6040678.776000267
418459.57347087463,6040697.950512048
417719.14008597634,6040717.125023828
416978.70670107804,6040736.299535609
416238.2733161798,6040755.47404739
415497.8399312815,6040774.64855917
414757.4065463832,6040793.823070951
414016.97316148493,6040812.997582732
413276.5397765867,6040832.172094512
412536.1063916884,6040851.346606293
419953.75789545174,6041173.869404192
419213.3245105535,6041193.043915972
418472.8911256552,6041212.218427753
417732.4577407569,6041231.392939533
416992.0243558586,6041250.567451314
416251.5909709604,6041269.741963095
415511.1575860621,6041288.916474875
414770.7242011638,6041308.090986656
414030.2908162655,6041327.265498437
413289.8574313673,6041346.440010217
412549.424046469,6041365.614521998
419967.0755502323,6041688.137319898
419226.6421653341,6041707.311831678
418486.2087804358,6041726.486343459
417745.7753955375,6041745.660855239
417005.3420106392,6041764.83536702
416264.90862574097,6041784.009878801
415524.4752408427,6041803.184390581
414784.0418559444,6041822.358902362
414043.6084710461,6041841.533414143
413303.17508614785,6041860.707925923
412562.74170124956,6041879.882437704
419980.3932050129,6042202.405235604
419239.95982011466,6042221.579747384
418499.52643521636,6042240.754259165
417759.0930503181,6042259.928770945
417018.6596654198,6042279.103282726
416278.22628052154,6042298.277794507
415537.79289562325,6042317.452306287
414797.35951072496,6042336.626818068
414056.92612582666,6042355.801329849
413316.4927409284,6042374.975841629
412576.05935603013,6042394.15035341
420734.14424469176,6042697.49863953
419993.7108597935,6042716.6731513105
419253.27747489524,6042735.847663091
418512.84408999694,6042755.0221748715
417772.41070509865,6042774.196686652
417031.97732020036,6042793.3711984325
416291.5439353021,6042812.5457102135
415551.1105504038,6042831.7202219935
414810.67716550553,6042850.8947337745
414070.24378060724,6042870.069245555
413329.810395709,6042889.2437573355
412589.3770108107,6042908.418269116
420747.46189947234,6043211.766555235
420007.02851457405,6043230.941067016
419266.5951296758,6043250.115578796
418526.1617447775,6043269.290090577
417785.7283598792,6043288.464602357
417045.29497498093,6043307.639114138
416304.8615900827,6043326.813625919
415564.4282051844,6043345.988137699
414823.9948202861,6043365.16264948
414083.5614353878,6043384.337161261
413343.1280504896,6043403.511673041
412602.6946655913,6043422.686184822
420760.779554253,6043726.034470941
420020.3461693547,6043745.208982722
419279.91278445645,6043764.383494502
418539.47939955816,6043783.558006283
417799.04601465986,6043802.732518063
417058.61262976157,6043821.907029844
416318.17924486334,6043841.081541625
415577.74585996504,6043860.256053405
414837.31247506675,6043879.430565186
414096.87909016846,6043898.605076967
413356.4457052702,6043917.779588747
412616.0123203719,6043936.954100528
301103.31776655815,6021616.662834039
303785.98547611997,6021739.495264964
303224.18324962695,6021971.923733325
302662.38102313393,6022204.352201685
302100.57879664085,6022436.780670046
301538.77657014783,6022669.209138406
305906.8509591888,6022094.756164249
305345.0487326958,6022327.18463261
304783.24650620273,6022559.61310097
304221.4442797097,6022792.041569331
303659.6420532167,6023024.470037691
303097.8398267237,6023256.898506052
302536.0376002306,6023489.326974412
301974.2353737376,6023721.755442773
301412.43314724456,6023954.183911134
305780.5075362855,6023379.730936977
305218.7053097924,6023612.159405338
304656.9030832994,6023844.587873698
304095.1008568064,6024077.016342059
303533.29863031337,6024309.444810419
302971.4964038203,6024541.87327878
302409.69417732727,6024774.3017471405
301847.89195083425,6025006.730215501
301286.08972434123,6025239.158683862
305654.16411338217,6024664.705709705
305092.36188688915,6024897.134178066
304530.55966039613,6025129.562646426
303968.7574339031,6025361.991114787
303406.95520741004,6025594.419583147
302845.152980917,6025826.848051508
302283.350754424,6026059.2765198685
301721.548527931,6026291.704988229
301159.7463014379,6026524.13345659
306089.6229169719,6025717.252014072
305527.8206904789,6025949.680482432
304966.0184639859,6026182.108950793
304404.21623749286,6026414.537419153
303842.4140109998,6026646.965887514
303280.61178450676,6026879.3943558745
302718.80955801375,6027111.822824235
302157.0073315207,6027344.251292596
301595.20510502765,6027576.679760956
305963.2794940686,6027002.2267868
305401.47726757557,6027234.65525516
304839.67504108255,6027467.083723521
304277.8728145895,6027699.512191881
303716.07058809645,6027931.940660242
303154.26836160343,6028164.369128603
302592.4661351104,6028396.797596963
302030.66390861734,6028629.226065324
301468.8616821243,6028861.654533685
305836.9360711653,6028287.201559528
305275.1338446723,6028519.630027888
304713.3316181792,6028752.058496249
304151.5293916862,6028984.4869646095
303589.7271651932,6029216.91543297
303027.92493870016,6029449.343901331
302466.1227122071,6029681.772369691
301904.32048571407,6029914.200838053
301342.51825922105,6030146.629306413
305710.592648262,6029572.176332255
305148.7904217689,6029804.604800615
304586.9881952759,6030037.033268976
304025.18596878287,6030269.461737337
303463.38374228985,6030501.890205697
302901.5815157968,6030734.318674058
302339.77928930375,6030966.747142419
306146.05145185173,6030624.722636622
305584.24922535865,6030857.151104983
305022.44699886563,6031089.5795733435
304460.6447723726,6031322.008041704
303898.8425458796,6031554.436510065
303337.0403193865,6031786.864978425
306019.70802894834,6031909.69740935
305457.9058024553,6032142.125877711
304896.1035759623,6032374.554346072
304334.3013494693,6032606.982814432
305893.36460604507,6033194.672182078
305331.56237955205,6033427.100650438
306328.8234096348,6034247.218486445
331018.1301991694,5951486.444696879
331622.63770324504,5951428.587080014
331388.6190210392,5951753.384409623
331154.60033883346,5952078.1817392325
331993.12652511493,5951695.526792758
331759.1078429091,5952020.324122367
331525.08916070336,5952345.121451977
332597.6340291906,5951637.669175893
332363.6153469848,5951962.466505502
332129.596664779,5952287.263835112
332968.1228510604,5951904.608888637
332734.10416885465,5952229.406218247
332500.08548664884,5952554.203547856
333572.63035513606,5951846.751271771
333338.6116729303,5952171.548601381
333104.59299072454,5952496.34593099
333943.11917700595,5952113.6909845155
333709.1004948002,5952438.488314125
333475.08181259444,5952763.285643734
334547.62668108166,5952055.83336765
334313.60799887584,5952380.63069726
334079.5893166701,5952705.428026869
334918.1155029515,5952322.773080395
334684.0968207457,5952647.570410004
334450.0781385399,5952972.367739613
335522.62300702714,5952264.9154635295
335288.6043248214,5952589.712793139
335054.58564261557,5952914.510122748
335659.0931466913,5952856.652505883
335425.07446448546,5953181.449835492
335997.84521157463,5983404.84303929
335801.99577565846,5984100.764086544
335606.1463397423,5984796.685133797
336988.8670480689,5982181.665285408
336793.0176121528,5982877.58633266
336597.1681762366,5983573.507379914
336401.31874032045,5984269.428427167
336205.4693044043,5984965.349474421
336009.61986848817,5985661.270521674
337979.8888845632,5980958.487531523
337784.039448647,5981654.408578777
337588.19001273083,5982350.32962603
337392.3405768147,5983046.250673283
337196.49114089855,5983742.171720536
337000.6417049824,5984438.09276779
336804.7922690662,5985134.0138150435
338775.0612851412,5980431.230824892
338579.2118492251,5981127.151872146
338383.36241330893,5981823.0729193995
338187.51297739276,5982518.993966653
337991.66354147665,5983214.915013906
337795.8141055605,5983910.836061159
337599.9646696443,5984606.757108413
337404.11523372814,5985302.678155666
339570.2336857194,5979903.974118262
339374.3842498032,5980599.895165515
339178.5348138871,5981295.816212769
338982.6853779709,5981991.737260022
338786.83594205475,5982687.658307276
338590.98650613864,5983383.579354528
338395.13707022247,5984079.500401782
338199.2876343063,5984775.421449035
338003.4381983901,5985471.342496289
340169.5566503813,5980072.638458885
339973.70721446513,5980768.559506139
339777.857778549,5981464.480553392
339582.00834263285,5982160.401600646
339386.1589067167,5982856.322647899
339190.30947080057,5983552.243695152
338994.4600348844,5984248.1647424055
338798.6105989682,5984944.085789659
338602.76116305206,5985640.006836913
340768.87961504323,5980241.302799508
340573.03017912706,5980937.2238467615
340377.18074321095,5981633.144894015
340181.3313072948,5982329.065941269
339985.4818713786,5983024.986988522
339789.6324354625,5983720.908035775
339593.7829995463,5984416.829083028
339397.93356363015,5985112.750130282
341564.0520156214,5979714.046092877
341368.2025797052,5980409.967140131
341172.35314378905,5981105.888187384
340976.50370787294,5981801.809234638
340780.65427195677,5982497.730281891
340584.8048360406,5983193.651329145
340388.9554001245,5983889.572376397
340193.1059642083,5984585.493423651
339997.25652829214,5985281.4144709045
342163.3749802833,5979882.7104335
341967.52554436715,5980578.631480753
341771.676108451,5981274.552528007
341575.82667253487,5981970.4735752605
341379.9772366187,5982666.394622514
341184.1278007025,5983362.315669768
340988.2783647864,5984058.23671702
340792.42892887024,5984754.157764274
342762.69794494525,5980051.374774124
342566.8485090291,5980747.295821377
342370.9990731129,5981443.216868631
342175.1496371968,5982139.137915884
341979.3002012806,5982835.058963138
341783.45076536445,5983530.980010391
343362.02090960724,5980220.039114746
343166.17147369107,5980915.960162
342970.3220377749,5981611.881209253
342774.4726018588,5982307.802256507
343569.6450024368,5981780.545549876
331760.0223336296,5982264.1955051
331627.2088564629,5983405.385887756
331494.3953792963,5984546.576270412
333295.11543960555,5980129.557146585
333162.30196243885,5981270.74752924
333029.4884852722,5982411.937911896
332896.6750081055,5983553.128294552
332763.8615309389,5984694.318677207
334830.2085455815,5977994.918788067
334697.3950684148,5979136.109170724
334564.58159124816,5980277.299553379
334431.76811408147,5981418.489936035
334298.95463691483,5982559.680318691
334166.14115974813,5983700.870701347
334033.3276825815,5984842.061084002
336099.67469722417,5978142.661194862
335966.8612200575,5979283.8515775185
335834.04774289083,5980425.041960174
335701.23426572414,5981566.23234283
335568.4207885575,5982707.422725486
335435.6073113908,5983848.613108141
335302.79383422417,5984989.803490797
337369.1408488668,5978290.403601658
337236.3273717001,5979431.593984314
337103.51389453345,5980572.78436697
336970.70041736675,5981713.974749626
336837.8869402001,5982855.165132281
336705.0734630334,5983996.355514937
336572.2599858668,5985137.545897593
338638.6070005094,5978438.146008452
338505.7935233427,5979579.336391109
338372.98004617606,5980720.526773765
338240.16656900937,5981861.71715642
338107.3530918427,5983002.907539076
337974.53961467603,5984144.097921732
339908.073152152,5978585.888415247
339775.2596749853,5979727.078797904
339642.4461978187,5980868.26918056
339509.632720652,5982009.459563215
339376.81924348534,5983150.649945871
339244.00576631865,5984291.840328527
341177.5393037946,5978733.630822043
